ItemCode,ItemName,UoMGroupEntry,InventoryUoMEntry
ME3725,BEARING 22314,3,4
ME01305,BEARING 22318,2,3
ME01307,BEARING 22328 C3,2,3
ME01308,BEARING 22336 BE-XL,2,3
ME01309,BEARING 22338 BE XL,2,3
ME01310,BEARING 23030 E1A-M,2,3
ME01311,BEARING 23034 E1A M,2,3
ME01312,BEARING 23036-E1A.M,2,3
ME01313,BEARING 23064,2,3
ME01314,BEARING 23124,2,3
ME01315,BEARING 23136,2,3
ME01316,BEARING 23138,2,3
ME01317,BEARING 23140 E1,2,3
ME01318,BEARING 23144-BE-XL,2,3
ME01320,BEARING 23222-E1A-XL-M-C3,2,3
ME01321,BEARING 23224-E1A-XL-M,2,3
ME01322,BEARING 23226 C3,2,3
ME01323,BEARING 23230-E1A-XL-M,2,3
ME2696,BEARING 24026 -BE-XL,2,3
ME2697,BEARING 24032 -BE-XL-C3,2,3
ME01324,BEARING 24044-BE-XL,2,3
ME01325,BEARING 24056,2,3
ME01327,BEARING 24122,2,3
ME01328,BEARING 30202,2,3
ME01329,BEARING 30203,2,3
ME01330,BEARING 30204,2,3
ME01331,BEARING 30205,2,3
HE1299,BEARING 30213,2,3
ME3952,BEARING 30214,2,3
ME01332,BEARING 30302A,2,3
ME01333,BEARING 30303,2,3
ME01334,BEARING 30304,2,3
ME01335,BEARING 30305,2,3
ME01336,BEARING 30308,2,3
ME01337,BEARING 305256,2,3
ME01338,BEARING 32207,2,3
ME01339,BEARING 32210,2,3
ME01340,BEARING 32213-A-AM,2,3
ME01341,BEARING 32214,2,3
ME3134,BEARING 32216,2,3
ME3956,BEARING 32218,2,3
ME01343,BEARING 32308,2,3
ME01344,BEARING 32309,2,3
ME01345,BEARING 33019,2,3
ME01347,BEARING 34306/34500,2,3
ME01348,BEARING 51109,2,3
ME01350,BEARING 51211,2,3
ME01351,BEARING 526/522,2,3
ME01270,BEARING 6004,2,3
ME3345,BEARING 6006-Z,2,3
ME01352,BEARING 6007,2,3
ME01353,BEARING 6010,2,3
ME01354,BEARING 6012,2,3
ME01355,BEARING 6018,2,3
ME3705,BEARING 6020,3,4
ME3700,BEARING 6032,3,4
ME01356,BEARING 6201,2,3
ME01357,BEARING 6202,2,3
ME01358,BEARING 6203 ZZ,2,3
ME01359,BEARING 6204,2,3
ME01361,BEARING 6206,2,3
ME01362,BEARING 6208,2,3
ME01363,BEARING 6209,2,3
ME01364,BEARING 6210,2,3
ME01365,BEARING 6211,2,3
ME01366,BEARING 6214,2,3
ME2698,BEARING 6215,2,3
ME3855,BEARING 6216,2,3
ME01368,BEARING 626,2,3
ME01369,BEARING 627,2,3
ME01371,BEARING 629,2,3
ME01372,BEARING 6301 - 2Z,2,3
ME01373,BEARING 6305,2,3
ME2699,BEARING 6307,2,3
ME01375,BEARING 6308,2,3
ME01376,BEARING 6309,2,3
ME01377,BEARING 6310,2,3
ME01378,BEARING 6311,2,3
ME01326,BEARING 6312,2,3
ME01379,BEARING 6313,2,3
ME01380,BEARING 6314,2,3
ME01381,BEARING 6317,2,3
ME01382,BEARING 6319,2,3
ME01383,BEARING 6811,2,3
ME01384,BEARING 6934,2,3
ME01385,BEARING 8.18.02.0,2,3
ME01386,BEARING 813844/813810,2,3
ME3153,BEARING ADAPTOR SLEEVE HE-2328,2,3
ME3606,BEARING ADAPTOR SLEEVE HE-2330,4,5
ME3152,BEARING ADAPTOR SLEEVE HE-2332,2,3
ME2700,BEARING ADOPTER FOR HLS 160 NECK,3,4
ME01388,BEARING BLOCK UCP 208 COMPLET,2,3
ME01387,BEARING BLOCK UCP 209,2,3
ME01389,BEARING BLOCK UCT 209,2,3
ME01416,BEARING BLOCK WITH BEARING & BRACKET UCT-212,3,4
ME2977,BEARING BLOCK WITH BEARING & BRACKET UCT-214,2,3
ME01390,BEARING CAP (OLD NO IS-V23.27.385.0),2,3
ME2701,BEARING CAP V23.27.385.0,3,4
ME3253,BEARING CHOCK INSIDE COVER FOR CONTINUOUS MILL 360MM-24040,2,3
ME3250,BEARING CHOCK INSIDE COVER FOR CONTINUOUS MILL 420MM-24048,2,3
ME3246,BEARING CHOCK INSIDE COVER FOR ROUGHING MILL 560CRS-24060,2,3
ME3245,BEARING CHOCK OUTSIDE COVER FOR CONTINUOUS MILL 360MM-24040,2,3
ME3247,BEARING CHOCK OUTSIDE COVER FOR ROUGHING MILL 560CRS-24060,2,3
ME2702,BEARING CLUTCH RELEASE,2,3
ME01391,BEARING COVER BOTH SIDE BUSH,3,4
ME2703,BEARING CR D10248740,3,4
ME2704,BEARING CRANKSHAFT MA D10248750,3,4
HE1251,BEARING DR BEVEL PINION 09265M20001,3,4
HE1253,BEARING FRONT 09265M25885,3,4
ME3382,"BEARING HOUSING FOR PUMP MODEL:DB80/26,CI/253",2,3
ME2705,BEARING LOCK COVER FOR HLS 160 NECK,3,4
ME01319,BEARING NU 2318,2,3
ME01392,BEARING NU 318,2,3
ME3812,BEARING NU-228,2,3
ME3274,BEARING PIN ASSEMBLY RE-90B,2,3
ME01393,BEARING PIN RE 110 AB,3,4
ME01394,BEARING PIN RE 25 SP,3,4
ME01395,BEARING PIN RE 40 B,3,4
ME01396,BEARING PIN RE 55 B,3,4
ME01397,BEARING PIN RE 75 AB,3,4
ME01398,BEARING PIN RTO 0B,3,4
ME01399,BEARING PIN RTO 1.5 B,3,4
ME01400,BEARING PIN RTO 1B,3,4
ME01401,BEARING PIN RTO 2B,3,4
ME01402,BEARING PIN RTO 3B,3,4
EL1511,BEARING PULLER,2,3
ME2706,BEARING SLEEVE 22-M-3-017,3,4
ME01403,BEARING SLEEVE 315189A,2,3
ME01404,BEARING SLEEVE 317,2,3
ME01300,BEARING SLEEVE FOR NU 2318,2,3
ME3911,BEARING SLEEVE H 315,2,3
ME01405,BEARING SLEEVE H 316,2,3
ME01406,BEARING SLEEVE H312,2,3
ME3009,BEARING SLEEVE ONLY FOR  FOUR ROW CYLINRICAL ROLLER BEARING Z.510150.02.ZL,2,3
ME2628,BEARING SLEEVE ONLY FOR  FOUR ROW CYLINRICAL ROLLER BEARING Z.510KO.02.ZL,2,3
ME01407,BEARING SN 512,2,3
ME01408,BEARING THRUST 0-7,2,3
ME01409,BEARING THRUST 0-9,2,3
ME01410,BEARING UCP 207,3,4
ME01411,BEARING UCP 210 COMPLETE SET,3,4
ME01412,BEARING UCP 212 COMPLETE,2,3
ME01413,BEARING UCP 214 COUMPLET,2,3
ME01414,BEARING UCP 215 COMPLET,2,3
ME01415,BEARING UCT 210,3,4
ME01417,BEARING V22.40.006.0,3,4
ME3464,BEARING WITH BLOCK UCF-212,2,3
ME3154,BEARING WITH BLOCK UCT-209,2,3
ME01420,BEARING Z-517458.01 / 305256,2,3
ME2707,BEARING Z-517458.01 SKL,2,3
CV0324,BED MATTRESS SIZE 4.5 X 6.5 FT,2,3
OT2948,BED SHEET,2,3
CV0323,BED SIZE:4.5 FT X 6.5 FT,4,5
EL00362,BED SWITCH,2,3
ME3060,BEL TIGHTIONING ARRANGEMENT,3,4
MS02610,BELANA,2,3
HE1287,BELT FAN - JS 205,2,3
ME02559,BELT FASTENER 3/4  Inch,2,3
ME02560,BELT FOR TOOL GRINDING MACHINE,2,3
HE1177,BELT V RIBBED E-2 PCS,2,3
ME2629,"BENCH VICE 8"" (200 MM) HEAVY DUTY,MATERIALS-CAST IRON",2,3
HE1243,BENJO WASHER NO.10,2,3
HE1244,BENJO WASHER NO.12,2,3
HE1245,BENJO WASHER NO.17,2,3
HE1246,BENJO WASHER NO.19,2,3
HE1167,BENJO WASHER NO.22,2,3
HE1166,BENJO WASHER NO.27,2,3
HE1242,BENJO WASHER NO.8,2,3
HE01058,BENZO WASHER,2,3
MS02611,BESAN,1,1
FL01017,BHL HYD OIL 54-B-8-004.20,3,4
EL1448,"BIMETAL OVER LOAD RELAY TYPE:3UA52, 12.5-20 AMP",2,3
EL1449,"BIMETAL OVER LOAD RELAY TYPE:3UA52, 12.5-20 AMP",2,3
EL1443,"BIMETAL OVER LOAD RELAY TYPE:3UA52, 5-8 AMP",2,3
EL1442,"BIMETAL OVER LOAD RELAY TYPE:3UA52, 8-12.5 AMP",2,3
EL1445,"BIMETAL OVER LOAD RELAY TYPE:3UA5500-2A, 10-16 AMP",2,3
EL1447,"BIMETAL OVER LOAD RELAY TYPE:3UA5500-2D, 20-32 AMP",2,3
EL1444,"BIMETAL OVER LOAD RELAY TYPE:3UA5800-2FZ2, 32-50 AMP",2,3
EL1446,"BIMETAL OVER LOAD RELAY TYPE:3UA62-30-58, 115-180AMP",2,3
EL1111,BIMETAL OVERLOAD RELAY TYPE:3UA50-30,2,3
EL1110,BIMETAL OVERLOAD RELAY TYPE:3UA5800-2UZ2,2,3
EL00363,BIMETAL RELAY 3UA50 00-1J,2,3
EL00364,BIMETAL RELAY 3UA55 00-2A,2,3
PS02713,BIN CARD,2,3
TR2800,BINDING WIRE 22 GAUGE,1,1
ME3798,BIO-CIDES MODEL:A.S.104,1,1
MS02612,BISCUIT,6,8
CV00097,BITUMEN COUMPOUND FOR STEEL WIRE ROPE,1,1
OT2879,"BL PIPE 1"" X 3.40 X 6",1,1
OT2883,"BL PIPE 10"" X 4.60 X 6",1,1
OT2880,"BL PIPE 4"" X 4.40 X 6",1,1
OT2881,"BL PIPE 6"" X 4.90 X 6",1,1
OT2882,"BL PIPE 8"" X 5.90 X 6",1,1
EL1194,BL-1007-COB-12W-RD-4K,3,4
EL1193,BL-180 AMBIENCE -COB-12W-RD-6K,3,4
CV0319,BLACK PLASTIC ROLL,1,1
ME01422,BLADE (TOP & BOTTOM) FOR CC5-2 500CRS,4,5
ME2709,BLADE (TOP & BOTTOM) FOR COLD SHEAR 250 TON,3,4
ME01423,BLADE (TOP & BOTTOM) FOR DIVIDING SHEAR 910CRS,3,4
ME01424,BLADE 12 X 50 FOR ALLEN BOLT,3,4
ME01425,BLADE 12 X 75 FOR CSK BOLT,3,4
ME01426,BLADE 320 X 45 X 15 FOR BOTTOM,3,4
ME01427,BLADE 610 X 45 X 23 FOR LID,3,4
PS2787,BLADE PRINTER,2,3
ME3045,BLADE WITH NUT & BOLT FOR SHEAR MACHINE,4,5
ME01428,BLADES (TOP + BOTTOM),4,5
OT02677,BLANKET,2,3
OT02678,BLANKET COVER,2,3
OT2919,BLIND FLANGES NB 100,2,3
OT2920,BLIND FLANGES NB 250,2,3
ME3819,BLOWER IMPELLER FOR REHEATING FURNACE SIZE:940MM,4,5
EL00365,BOARD SWITCH 10 A 1 WAY,2,3
EL00366,BOARD SWITCH 16 A,2,3
EL00367,BOARD SWITCH 20AMP,2,3
EL00368,BOARD SWITCH ONE WAY 6A,2,3
ME2710,BOLT AND NUT CABIN LM12X75,3,4
ME01430,BOLT CUTTER 42 Inch,2,3
ME3507,"BONDED SEAL 1.25""",2,3
ME3508,"BONDED SEAL 1.5""",2,3
ME3509,"BONDED SEAL 2""",2,3
OT2790,BOTTOM CHOCK (DRIVE SIDE) FITTED WITH COVER FOR ROUGHING MILL STAND 560CRS 24060,4,5
OT2791,BOTTOM CHOCK (NON DRIVE SIDE) FITTED WITH COVER FOR ROUGHING MILL STAND 560CRS 24060,4,5
OT2764,BOTTOM CHOCK FITTED WITH COVER (DRIVE SIDE) FOR MILL STAND 360MM CRS BRG 24040,3,4
OT2769,BOTTOM CHOCK FITTED WITH COVER (LOCATING SIDE) FOR MILL STAND 420CRS 24048 BRG,3,4
OT2778,BOTTOM CHOCK FITTED WITH COVER (NON DRIVE SIDE) FOR MILL STAND 360MM CRG BRG 24040,3,4
OT2770,BOTTOM CHOCK FITTED WITH COVER (NON LOCATING) FOR MILL STAND 420CRS 24048 BRG,3,4
ME3218,BOTTOM COVER FOR PNEUMATIC CYLINDER 100X125MM,2,3
ME3934,BOTTOM COVER FOR PNEUMATIC CYLINDER 125X125MM,2,3
ME3178,BOTTOM FIXED PLATE FOR 2QC SLIDE GATE,2,3
EL1434,"BOTTOM PLATE FOR 32KW,2100MM CIRCULAR MAGNET",4,5
ME3800,BOTTOM VIBRATOR MOTOR FOR LINING VIBRATOR,2,3
EL00369,BP-VOLTAGE SENSING PHASE FAILURE RELAYS S1 VMR 7-380-440V AC,2,3
EL00370,BP-VOLTAGE SENSING PHASE FAILURE RELAYS VSP D1-415V AC,2,3
EL00371,BRAIDED STRAP 1/2 Inch,5,6
ME2711,BRAKE CHEMBER LH PP11703,3,4
ME2712,BRAKE CHEMBER RH PP11704,3,4
HS10056,BRAKE COMPRESSOR PIPE,3,4
HE01059,BRAKE DIAPHRAGM,2,3
HE01060,BRAKE DIAPHRAGM KIT,2,3
HE1173,BRAKE DIAPHRAM -OLD,2,3
HE1172,BRAKE DIAPHRAM KIT,2,3
ME3736,BRAKE NV250.HYD 050/06,3,4
ME3702,BRAKE NV300.HYD 050/06,3,4
ME3683,BRAKE NV400.HYD 080/06,-1,-1
ME3685,BRAKE NV500.HYD 121/06,3,4
HE01061,BRAKE OIL 7600140.01,9,10
HS10057,BRAKE SHOE,3,4
ME01434,BRAKE SHOE TYPE RF 4.500 DIA (75/25 TON),4,5
ME01435,BRAKE SHOES WITH LINERS FOR CT & LT OF 75/25 TON & LT OF 25/10 TON CRANE (200 DIA),17,15
ME01436,BRAKE SHOES WITH LINERS FOR CT OF 15 TON & LT OF 10 TON CRANE (160 DIA),17,15
ME01437,BRAKE SHOES WITH LINERS FOR CT OF 25/10 TON CRANE (160 DIA),17,15
ME01438,BRAKE SHOES WITH LINERS FOR LT OF 15 TON & 10 TON CRANE (200 DIA),17,15
ME01439,BRAKE SHOES WITH LINERS FOR MH 25/10 TON AND AH OF 75/25 TON CRANE (RF.4.400),17,15
ME01440,BRAKE SHOES WITH LINERS FOR MH MICRO INPUT SIDE OF 75/25 TON CRANE (500 DIA),17,15
ME01441,BRAKE SHOES WITH LINERS FOR MH MICRO OF 75/25 TON CRANE (250 DIA),17,15
ME01442,BRAKE SHOES WITH LINERS FOR MH OF 10 TON CRANE (RF.4.250 DIA),17,15
ME01443,BRAKE SHOES WITH LINERS FOR MH OF 15 TON CRANE (RF.4.300 DIA),17,15
ME01444,BRAKE SHOES WITH LINERS FOR MH OF 75/25 TON CRANE (RE.4.500),17,15
HS10058,BRAKE SPRING LD10050610,3,4
ME01445,BRAKE THRUSTOR FOR CT & MH MICRO OF 75/25 TON & CT & LT OF 25/10 TON CRANE (18 KG.),3,4
ME01446,BRAKE THRUSTOR FOR LT 75/25 TON CRANE (34 KG),3,4
ME01447,BRAKE THRUSTOR FOR MH MICRO OF 75/25 TON CRANE (46 KG.),3,4
ME01448,BRAKE THRUSTOR FOR MH OF 25/10 TON AH OF 75/25 TON CRANE (HYD.080/06),3,4
ME01449,BRAKE THRUSTOR FOR MH OF 75/25 TON CRANE (HYD.121/06),3,4
HS10059,BRAKE VALVE V19.49.044.0,3,4
HE01063,BRAKE WIRE,2,3
EL1223,"BRAKING UNIT MODEL:CDBR-4045D, 400V CLASS 45KW",2,3
ME3552,BRANDING TOOLS 10 X 100MM,2,3
ME3550,BRANDING TOOLS 6 X 100MM,2,3
ME3551,BRANDING TOOLS 8 X 100MM,2,3
ME3391,BRASS BRAZING RODS SIZE:2.5MM X 600MM,1,1
ME3136,BRASS BRAZZING FLUX POWDER,1,1
ME2972,BRASS GUN METAL ROUND 100 MM X 2000 MM,1,1
ME2971,BRASS GUN METAL ROUND 125 MM X1200 MM,1,1
ME3926,"BRASS NUT 1/2""",2,3
ME01450,BRASS ROUND 50-60-80-90MM,1,1
CV0425,"BRASS SPRINKLER 1""",2,3
CV0426,"BRASS SPRINKLER 1/2""",2,3
ME3925,"BRASS STUD ROD 1/2"" X 1MTR",2,3
ME01451,BRASS SUPPORT DIA 12.2 X 10.6 MM,2,3
ME01452,BRASS SUPPORT DIA 15.30 X 12.2 MM,2,3
ME01453,BRASS SUPPORT DIA 23.2 X 17.7 MM,2,3
ME01454,BRASS SUPPORT DIA 26.30 X 20 MM,2,3
ME01455,BRASS SUPPORT DIA 5.8 MM,2,3
ME01456,BRASS SUPPORT DIA 7.8 X 6.6MM,2,3
ME01457,BRASS SUPPORT DIA 9.0 X 7.8 MM,2,3
ME01458,BRASS SUPPORT F 20.30 X 15.5 MM,2,3
ME3563,BRASS SUPPORT FOR 10.6 X 4.0  ARBOR BODY,2,3
ME3564,BRASS SUPPORT FOR 12.20 X 6.0  ARBOR BODY,2,3
ME3565,BRASS SUPPORT FOR 17.70 X 6.0  ARBOR BODY,2,3
ME3566,BRASS SUPPORT FOR 20.3 X 8.0  ARBOR BODY,2,3
ME3567,BRASS SUPPORT FOR 23.20 X 8.0  ARBOR BODY,2,3
ME3568,BRASS SUPPORT FOR 26.30 X 8.0 ARBOR BODY,2,3
ME3561,BRASS SUPPORT FOR 6.6 X 3.2  ARBOR BODY,2,3
ME3562,BRASS SUPPORT FOR 7.8 X 4.0  ARBOR BODY,2,3
ME3035,BRASS SUPPORT FOR ARBOR 5.5 MM,2,3
ME3628,BRAZING ROD 15% SILVER 10 SWG,22,6
ME3630,BRAZING ROD 15% SILVER 16 SWG(1.6MM DIA),1,1
ME3629,BRAZING ROD 5% SILVER 2.5MM,1,1
ME01459,BREAK LINNER 100 MM X 8 MM,5,6
ME01460,BREAK LINNER 12.7 X 203,5,6
ME01461,BREAK LINNER 12.7 X 208.6,5,6
ME01462,BREAK LINNER 12.7 X 228,5,6
ME01463,BREAK LINNER 17.9 X101.6,5,6
ME01464,BREAK LINNER 200 MM X 12 MM,22,6
ME01465,BREAK LINNER 3.5  Inch X 10 MM,22,6
ME01466,BREAK LINNER 7.9 X 76.2,5,6
ME01467,BREAK LINNER 7.9 X 88.9,5,6
ME01468,BREAK LINNER 7.9X 70,5,6
ME01469,BREAK LINNER 75 MM X 10 MM,22,6
ME01470,BREAK LINNER 75 MM X 8 MM,5,6
ME01471,BREAK LINNER 9.5 X 101.6,5,6
ME01472,BREAK LINNER 9.5 X 108,5,6
ME01473,BREAK LINNER12.7 X 108,5,6
HE01064,BREAK SHOE,3,4
EL1553,BREAKER TNC SWITCH 25AMP,2,3
ME2713,BREATHER 432 332/P3040,3,4
HE1203,BREATHER ASSY.-002ABF10NSG,2,3
HE1215,BREATHER FILTER,2,3
ME01474,BRONZE BUSHING (BSH10.6),2,3
ME01475,BRONZE BUSHING (BSH12.2),2,3
ME01476,BRONZE BUSHING (BSH17.7),2,3
ME01477,BRONZE BUSHING (BSH20.3),2,3
ME01478,BRONZE BUSHING (BSH23.2),2,3
ME01479,BRONZE BUSHING (BSH5.8),2,3
EL00910,BRONZE BUSHING (BSH7.5),2,3
EL00911,BRUSH HOLDER ASSEMBLY FOR MOTOR KS-132MA  HP-3.5 FOR CT OF 10 TON CRANE,4,5
EL00912,BRUSH HOLDER ASSEMBLY FOR MOTOR KS-132MC  HP-5 FOR CT OF 15 TON CRANE,4,5
EL00913,BRUSH HOLDER ASSEMBLY FOR MOTOR KS-132MC  HP-6 FOR LT OF 10 TON CRANE,4,5
EL00914,BRUSH HOLDER ASSEMBLY FOR MOTOR KS-160L2  HP-10 FOR LT OF 15 TON CRANE,4,5
EL00915,BRUSH HOLDER ASSEMBLY FOR MOTOR KS-225SB  HP-33 FOR MH OF 10 TON CRANE,4,5
EL00916,BRUSH HOLDER ASSEMBLY FOR MOTOR KS-280S  HP-60 FOR MH OF 15 TON CRANE,4,5
EL00917,BRUSH HOLDER ASSEMBLY FOR MOTORS 100 HP-KS315SA OF AH OF 75/25T & MH OF 25/10T CRANE,4,5
EL00918,BRUSH HOLDER ASSEMBLY FOR MOTORS 15 HP-KS180L2 OF CT OF 75/25T CRANE & LT OF 25/10T CRANE,4,5
EL00919,BRUSH HOLDER ASSEMBLY FOR MOTORS 175 HP-KS355M OF MH OF 75/25T CRANE,4,5
EL00920,BRUSH HOLDER ASSEMBLY FOR MOTORS 25 HP-KS225SA OF LT OF 75/25T CRANE,4,5
ME01491,BRUSH HOLDER ASSEMBLY FOR MOTORS 40 HP-KS250S OF AH OF 25/10T CRANE,4,5
ME01492,BRUSH HOLDER ASSEMBLY FOR MOTORS 7.5 HP-KS160M2 OF CT OF 25/10T CRANE,4,5
EL00372,BS TYPE FUSE LINK  63A  660V AC  80KA TYPE: SGTIS  MAKE: SG CONTROL,2,3
ME3008,BUCKET GREASE PUMP WITH GUN -CAPACITY 5 KG,2,3
HE1319,BUCKET TEETH JS205,2,3
ME01493,BUFFER SPRING,2,3
HE01065,BULB (AUTOMOBIL),2,3
EL00373,BULB 100 WATT,2,3
ME01494,BUNDY TUBE V19.48.009.0,3,4
ME2715,BURNER BLOCK 16 Inch CUBE SILIMINITE,2,3
ME3849,"BURNER BLOCK SIZE:18""X 18"" X 18""",2,3
EL1325,"BUS PT SET WITH TROLLEY,33KV,20VA",4,5
HE01066,BUSH 75 X 90 X 60,3,4
HE01067,BUSH 85 X 100 X 80,3,4
ME2716,BUSH CAMSHAFT E3.125.S LD10009470S,3,4
HE01068,BUSH COVER 90 X 105 X 80,2,3
HE01069,BUSH COVER 90 X 115 X 80,2,3
ME2717,BUSH EXT00069,3,4
EL1575,BUSH MOUNTING CLIP,2,3
HE01070,BUSH RING OF ROLL SIDE COUPLING ADOPTER FOR HLS 160 NECK IT 20 & 21,3,4
ME2988,BUTT WELDABLE 20 MM TO 12.7 MM-CON CENTRIC REDUCER MOC-CS,2,3
ME3453,"BUTTERFLY VALVE 1.5""(40 NB)",2,3
ME3028,"BUTTERFLY VALVE 14"" NOMINAL BORE GEAR OPERATED",3,4
ME3810,BUTTERFLY VALVE 5 INCH,2,3
ME3029,"BUTTERFLY VALVE 6"" NOMINLA BORE SPRING LOADED MOC",3,4
OT2861,BUTTERFLY VALVES 150MM,2,3
OT2862,BUTTERFLY VALVES 250MM,2,3
OT2863,BUTTERFLY VALVES 300MM,2,3
OT2860,BUTTERFLY VALVES 80MM,2,3
EL00374,BUTTON HOLDER,2,3
ME01287,Ball Pain Hammer 1 Kgs,2,3
ME01288,Ball Pain Hammer 1/2 kgs,2,3
ME01289,Ball Pain Hammer 3 Kgs,2,3
ME01290,Ball Pain Hammer 5 Kgs,2,3
PS02712,Ball Pen,2,3
ME01291,Ball Valve 1.5 Inch,2,3
ME01292,Ball Valve 2.5 Inch,2,3
ME01293,Ball Valve CI 0.5 Inch,2,3
ME01295,Ball Valve CI 2.5 Inch,2,3
ME01296,Ball Valve CI 3/4 Inch,2,3
HE01160,Battery Charger -IMP,3,4
ME01301,Bearing - 32213,2,3
ME01303,Bearing 22218,2,3
ME01342,Bearing 32306,2,3
ME01346,Bearing 33205,2,3
ME01349,Bearing 51205,2,3
ME01367,Bearing 6217,2,3
ME01370,Bearing 6277/6220,2,3
ME01374,Bearing 6306,2,3
OT2968,Bearing Wastage,-1,-1
ME01418,Bearing washer 86.04.06.0,2,3
PS02714,Binder Clip 41mm,2,3
PS02715,Binder Clip 51mm,2,3
TR02799,Binding Wire,1,1
CV00099,Black Pipe,1,1
ME01429,Bolt 5/8*3 Inch,1,1
ME01431,Bonded Seal 1 Inch,2,3
HS01020,Bopp Tape,2,3
ME01432,Bottom flange for ccm,2,3
ME01433,Bottom pressure plate for ccm,2,3
HE01062,Brake Pad,4,5
SV0017,Brass Scrap,1,1
OT2967,Brass wastage,-1,-1
ME2714,Buffing Wheel 4 Inch,2,3
RM02781,Burada Scrap,1,1
ME01495,Busbar Insulator 50 mm,2,3
ME01496,Butterfly Valve 2 Inch,2,3
ME01497,Butterfly Valve 4 Inch,2,3
ME01498,Butterfly Valve with actuator 8 Inch-IMP,2,3
ME01499,C HEAD SIBR COIL STUD STUD 1/2-13 X 3.1/2 Inch,3,4
OT2831,C.I WEIGHT 20KG,2,3
ME01500,C.P.PIPE (FIRE ) 3 Inch,7,9
HE01071,CAB ROOF 7200552,3,4
EL1174,CABIN FAN FOR EOT CRANE,2,3
EL00375,CABLE 1.5SQMM X 2C CU ARMD,5,6
EL00376,CABLE 1SQMM 2 CORE PTFE INSULATED SHIELDED CABLE,5,6
HE1190,CABLE BATTERY,2,3
EL1437,CABLE DRAG CHAIN FOR 10 TON EOT CRANE,4,5
EL00377,CABLE FLEXIBLE 2C X 10 SQMM,5,6
EL00378,CABLE GLAND 16 MM PVC,2,3
EL00379,CABLE GLAND 19 MM,2,3
EL0999,"CABLE GLAND 22 MM,DOUBLE COMPRESSION METAL TYPE",2,3
EL00380,CABLE GLAND 25 MM,2,3
BP0092,"CABLE GLAND 28 MM,DOUBLE COMPRESSION METAL TYPE",2,3
EL0997,"CABLE GLAND 32 MM,DOUBLE COMPRESSION METAL TYPE",2,3
EL00381,CABLE GLAND 35 MM,2,3
EL00382,CABLE GLAND 38 MM,2,3
EL0998,"CABLE GLAND 45 MM,DOUBLE COMPRESSION METAL TYPE",2,3
EL00383,CABLE GLAND 57 MM,2,3
EL00384,CABLE GLAND 63 MM,2,3
EL00385,CABLE GLAND 75 MM,2,3
EL10016,CABLE GLAND 95 MM (SOCKET),2,3
EL1286,CABLE GLAND WITH DOUBLE COMPRESSION 50MM METAL TYPE,2,3
EL00388,CABLE LUGS 300 SQ. MM (ALUMINIUM) RING TYPE,2,3
EL00389,CABLE LUGS 6 SQ. MM (COPPER) PIN TYPE,2,3
EL1038,CABLE LUGS 6 SQ. MM (COPPER) RING TYPE,2,3
EL1425,CABLE LUGS CRIMPING TOOL HYDRAULIC TYPE WITH FLEXIBLE HOSE PIPE,4,5
ME3456,CABLE PASTE,2,3
EL00390,CABLE REELING DRUM SPRING FOR HYDRAULIC GRAB,2,3
EL1164,CABLE TIE  250MM,6,8
EL1167,CABLE TIE  500MM,6,8
EL00391,CABLE TIE 150 MM,6,8
EL1165,CABLE TIE 300MM,6,8
EL1166,CABLE TIE 400MM,6,8
EL1004,CABLE TIE BELT 600MM,2,3
ME2718,CABLE TROLLEY FOR 10 TON CRANE,3,4
ME2719,CABLE TROLLEY FOR 15 TON & 10 TON (WHEEL-4),3,4
ME2720,CABLE TROLLEY OF 25/10 TON CRANE (WHEEL-4),3,4
ME2721,CABLE TROLLEY OF 75/25 TON CRANE (WHEEL-4),3,4
EL1426,CABLE WITH CONNECTOR FOR LOGICA HMD,4,5
EL00392,CABLE WITH CONNECTOR FOR LOOP SCANNER -IMP,3,4
AR0098,CALCIUM SILICATE BLOCKS 600 X 150 X 40 MM,2,3
AR0116,CALCIUM SILICIDE,1,1
AR0097,CALDETEX (THERMOTEX),1,1
HS10060,CAM BUSH BORE & FITTING EXT00105,3,4
HS10061,CAM BUSH EXT00106,3,4
EL1080,"CAM OPERATED ROTARY SWITCH WITH KEY .16A ,TYPE.S16",3,4
IT1197,CANON LBP2900 MOTOR,2,3
IT01168,CANON PRINTER TONNER,2,3
ME01501,CAP 1 MFD 1500/2000V PK-IP-159-1740-4,2,3
HE1175,CAP FUEL TANK,2,3
HE01072,CAP LOCKABLE FUEL TANK 48-B-1-001,2,3
HE1193,CAP LOCKABLE FUEL TANK S,2,3
EL1585,CAPACITOR 15MFD,2,3
EL00393,CAPACITOR 20 MFD,3,4
EL1559,CAPACITOR 25 MFD,2,3
EL00394,CAPACITOR 2UF3000V IP 807412,2,3
EL00395,CAPACITOR 3.15 MFD,2,3
EL00396,CAPACITOR 50 UF,3,4
EL10017,CAPACITOR 50KVAR 3 PHASE VOLTAGE 525 VAC FREQUENCY 50 HZ PHASE,2,3
EL00397,CAPACITOR 62 MFD,2,3
EL00398,CAPACITOR CLAMP,2,3
ME01502,CARBIDE BRANDING TOOL DIA 10 X 80 MM,2,3
ME01503,CARBIDE BRANDING TOOL DIA 6 X 80 MM,2,3
ME01504,CARBIDE BRANDING TOOL DIA 8 X 80 MM,2,3
ME01194,"CARBIDE BRUSH CUTTER BLADE 8"",40 TOOTH",3,4
